userId,courseId,progressStatus,last_updated,modulesCompleted,has_certificate
104,375,completed,2024-09-22 22:44:00.000,7,1
104,127,in_progress,2024-07-09 02:37:53.000,12,0
104,127,in_progress,2024-09-06 20:11:50.000,22,0
104,127,in_progress,2024-09-22 03:12:20.000,24,0
104,127,in_progress,2024-10-03 12:09:46.000,27,0
104,127,completed,2024-10-06 09:14:30.000,28,1
105,147,completed,2024-08-12 23:59:50.000,8,1
106,19,in_progress,2023-10-21 20:23:50.000,11,0
106,19,in_progress,2024-01-06 01:19:02.000,21,0
106,19,completed,2024-01-27 05:47:10.000,26,1
107,185,in_progress,2024-09-04 19:38:33.000,5,0
107,185,in_progress,2024-10-05 06:09:49.000,26,0
107,185,in_progress,2024-10-05 10:19:55.000,28,0
107,185,completed,2024-10-06 15:28:08.000,29,1
107,172,in_progress,2024-06-30 21:50:30.000,16,0
107,172,completed,2024-07-27 13:07:49.000,18,1
107,212,in_progress,2024-07-31 18:57:56.000,1,0
107,212,in_progress,2024-08-17 09:32:29.000,10,0
107,212,in_progress,2024-09-28 21:56:56.000,13,0
107,212,in_progress,2024-10-02 17:38:16.000,14,0
107,212,in_progress,2024-10-03 16:12:08.000,20,0
108,323,in_progress,2024-04-02 12:37:47.000,9,0
108,323,in_progress,2024-07-25 13:13:47.000,14,0
108,323,completed,2024-09-15 12:22:40.000,16,1
109,284,in_progress,2024-08-10 03:37:58.000,1,0
109,284,completed,2024-09-09 05:01:20.000,5,1
109,150,in_progress,2024-06-14 10:35:20.000,16,0
109,150,in_progress,2024-06-14 17:54:17.000,20,0
109,150,in_progress,2024-09-04 19:07:20.000,22,0
109,150,in_progress,2024-09-14 21:13:05.000,24,0
109,150,completed,2024-10-03 17:29:05.000,27,1
112,104,in_progress,2024-09-11 21:56:25.000,2,0
112,104,in_progress,2024-09-30 07:24:45.000,8,0
112,104,completed,2024-10-07 02:54:55.000,9,1
112,2,in_progress,2023-03-06 15:45:04.000,6,0
112,2,in_progress,2023-11-15 21:05:00.000,19,0
112,2,in_progress,2024-02-14 11:08:27.000,24,0
112,2,in_progress,2024-09-11 14:05:39.000,26,0
112,2,completed,2024-10-04 04:42:54.000,27,1
112,349,in_progress,2023-08-10 22:00:42.000,1,0
112,349,in_progress,2024-03-04 05:32:17.000,4,0
112,349,completed,2024-08-03 22:42:31.000,5,1
114,143,in_progress,2024-08-16 22:16:23.000,7,0
114,143,in_progress,2024-10-07 06:04:40.000,9,0
114,143,completed,2024-10-07 08:05:30.000,16,1
114,160,in_progress,2023-12-13 21:25:55.000,17,0
114,160,in_progress,2024-01-12 04:49:55.000,19,0
114,160,completed,2024-09-25 08:26:43.000,21,1
115,256,in_progress,2023-10-23 08:33:39.000,7,0
115,256,in_progress,2024-03-19 20:17:11.000,23,0
115,256,completed,2024-07-16 23:17:54.000,25,1
117,204,in_progress,2024-09-28 10:34:53.000,7,0
117,204,in_progress,2024-09-29 06:03:45.000,14,0
117,204,in_progress,2024-09-29 15:28:54.000,20,0
117,204,in_progress,2024-10-03 09:20:47.000,23,0
117,204,completed,2024-10-05 09:22:03.000,28,1
117,320,in_progress,2024-08-12 04:38:35.000,5,0
117,320,completed,2024-10-04 09:51:31.000,11,1
118,295,in_progress,2024-04-02 03:25:06.000,5,0
118,295,in_progress,2024-08-19 06:38:04.000,10,0
118,295,in_progress,2024-08-22 10:56:03.000,11,0
118,295,completed,2024-08-30 23:04:09.000,13,1
118,16,in_progress,2024-09-16 08:03:28.000,12,0
118,16,in_progress,2024-09-25 07:35:31.000,14,0
118,16,completed,2024-09-29 18:24:03.000,17,1
118,12,in_progress,2024-09-29 17:12:34.000,27,0
118,12,completed,2024-10-04 17:08:00.000,28,1
119,387,in_progress,2024-08-03 23:08:59.000,0,0
119,387,in_progress,2024-09-29 11:08:25.000,5,0
119,387,in_progress,2024-10-03 17:03:51.000,6,0
119,387,completed,2024-10-04 04:46:47.000,7,1
120,3,in_progress,2023-05-18 20:29:27.000,3,0
120,3,completed,2024-06-04 07:54:23.000,13,1
120,250,in_progress,2024-03-14 02:41:13.000,3,0
120,250,in_progress,2024-08-09 12:35:15.000,9,0
120,250,completed,2024-09-01 03:46:27.000,10,1
120,318,in_progress,2024-04-26 03:12:29.000,15,0
120,318,in_progress,2024-06-17 13:00:21.000,16,0
120,318,in_progress,2024-09-15 11:45:02.000,22,0
120,318,completed,2024-09-29 16:32:54.000,23,1
121,203,in_progress,2024-10-06 21:45:24.000,2,0
121,203,in_progress,2024-10-07 04:15:09.000,5,0
121,203,in_progress,2024-10-07 07:03:05.000,9,0
121,203,completed,2024-10-07 08:30:08.000,10,1
121,372,in_progress,2024-10-06 05:50:20.000,0,0
121,372,in_progress,2024-10-07 06:16:03.000,7,0
121,372,in_progress,2024-10-07 07:31:02.000,8,0
121,372,in_progress,2024-10-07 07:49:43.000,11,0
121,372,in_progress,2024-10-07 08:28:50.000,12,0
125,47,in_progress,2024-08-27 14:56:27.000,1,0
125,47,in_progress,2024-09-16 03:10:51.000,4,0
125,47,completed,2024-09-26 11:15:33.000,11,1
127,240,completed,2024-07-06 02:54:37.000,24,1
128,230,in_progress,2024-08-23 12:03:31.000,25,0
128,230,in_progress,2024-10-01 03:20:23.000,28,0
128,230,in_progress,2024-10-04 07:46:38.000,29,0
128,230,completed,2024-10-07 06:57:55.000,30,1
128,355,in_progress,2024-06-25 21:00:50.000,0,0
128,355,in_progress,2024-07-05 07:57:22.000,1,0
128,355,in_progress,2024-07-15 14:14:09.000,2,0
128,355,in_progress,2024-07-19 07:40:09.000,5,0
128,355,completed,2024-10-05 11:53:05.000,6,1
130,388,in_progress,2024-09-18 06:45:28.000,0,0
130,388,in_progress,2024-10-02 18:56:35.000,4,0
130,388,completed,2024-10-04 20:45:43.000,12,1
130,45,in_progress,2024-09-16 12:06:02.000,22,0
130,45,in_progress,2024-09-23 03:18:18.000,23,0
130,45,completed,2024-10-05 09:19:43.000,24,1
130,62,in_progress,2024-05-18 01:10:13.000,6,0
130,62,in_progress,2024-05-31 11:24:51.000,9,0
130,62,completed,2024-08-24 08:34:14.000,23,1
131,61,in_progress,2023-08-21 00:29:37.000,3,0
131,61,in_progress,2024-08-30 11:14:56.000,5,0
131,61,completed,2024-09-14 23:40:07.000,9,1
131,302,in_progress,2023-12-22 23:44:20.000,1,0
131,302,completed,2024-06-26 00:16:54.000,25,1
131,345,completed,2023-06-06 21:56:42.000,7,1
132,245,in_progress,2024-04-18 23:05:15.000,8,0
132,245,completed,2024-09-20 15:46:12.000,9,1
132,262,in_progress,2024-10-05 20:37:19.000,21,0
132,262,completed,2024-10-06 17:14:50.000,27,1
132,130,in_progress,2024-08-16 20:55:27.000,10,0
132,130,completed,2024-09-12 05:54:18.000,11,1
133,214,in_progress,2024-06-30 19:30:56.000,8,0
133,214,in_progress,2024-09-20 12:44:08.000,9,0
133,214,in_progress,2024-10-03 02:59:56.000,14,0
133,214,completed,2024-10-06 23:58:51.000,16,1
134,130,in_progress,2024-08-08 15:04:39.000,10,0
134,130,completed,2024-08-23 02:33:28.000,11,1
134,112,in_progress,2024-09-11 00:06:22.000,11,0
134,112,in_progress,2024-09-25 05:38:13.000,16,0
134,112,in_progress,2024-09-27 21:21:11.000,20,0
134,112,in_progress,2024-09-28 16:10:51.000,21,0
134,112,completed,2024-09-29 13:26:55.000,22,1
135,219,in_progress,2024-10-06 00:21:49.000,21,0
135,219,in_progress,2024-10-06 06:40:35.000,22,0
135,219,completed,2024-10-06 08:41:31.000,28,1
135,337,in_progress,2023-06-16 13:33:33.000,6,0
135,337,in_progress,2023-09-13 22:30:02.000,7,0
135,337,completed,2023-11-07 11:08:43.000,11,1
135,329,in_progress,2024-07-16 16:45:12.000,21,0
135,329,in_progress,2024-09-11 03:44:34.000,22,0
135,329,completed,2024-09-18 12:09:21.000,23,1
136,236,in_progress,2023-12-02 09:49:32.000,26,0
136,236,in_progress,2023-12-06 16:16:16.000,27,0
136,236,completed,2023-12-13 15:16:15.000,29,1
136,30,in_progress,2024-06-18 18:48:37.000,5,0
136,30,in_progress,2024-09-01 02:57:36.000,17,0
136,30,in_progress,2024-09-11 05:31:44.000,18,0
136,30,completed,2024-09-29 13:29:23.000,19,1
137,15,in_progress,2024-09-22 15:07:45.000,6,0
137,15,in_progress,2024-10-05 08:37:01.000,8,0
137,15,in_progress,2024-10-05 16:28:18.000,15,0
137,15,completed,2024-10-05 17:06:26.000,16,1
137,122,in_progress,2024-07-26 17:49:00.000,3,0
137,122,in_progress,2024-08-20 07:25:09.000,7,0
137,122,in_progress,2024-08-21 09:32:30.000,8,0
137,122,in_progress,2024-09-22 14:38:48.000,10,0
137,122,in_progress,2024-09-30 12:44:08.000,11,0
138,198,in_progress,2024-07-23 12:00:08.000,14,0
138,198,completed,2024-07-24 03:20:54.000,15,1
140,320,completed,2024-09-26 01:18:30.000,11,1
140,34,in_progress,2024-09-12 06:59:10.000,14,0
140,34,in_progress,2024-09-14 23:40:23.000,16,0
140,34,in_progress,2024-10-05 09:03:17.000,22,0
140,34,completed,2024-10-06 03:02:59.000,23,1
141,183,in_progress,2024-07-18 16:37:26.000,6,0
141,183,in_progress,2024-07-31 02:08:22.000,8,0
141,183,in_progress,2024-10-01 16:49:55.000,10,0
141,183,completed,2024-10-07 05:42:27.000,11,1
141,292,in_progress,2024-07-19 16:24:26.000,3,0
141,292,in_progress,2024-08-21 19:10:12.000,9,0
141,292,completed,2024-09-24 12:48:11.000,11,1
141,162,in_progress,2024-07-06 09:45:29.000,23,0
141,162,in_progress,2024-07-20 07:35:08.000,24,0
141,162,completed,2024-09-30 17:43:00.000,25,1
142,102,in_progress,2024-04-05 14:55:28.000,14,0
142,102,completed,2024-06-30 02:26:48.000,22,1
144,212,completed,2024-10-05 16:35:28.000,21,1
144,374,in_progress,2024-10-05 10:02:25.000,15,0
144,374,in_progress,2024-10-06 12:02:29.000,21,0
144,374,in_progress,2024-10-06 20:10:03.000,27,0
144,374,in_progress,2024-10-07 08:04:59.000,29,0
144,374,completed,2024-10-07 08:42:44.000,30,1
144,318,in_progress,2024-10-01 17:07:11.000,18,0
144,318,in_progress,2024-10-02 04:26:54.000,21,0
144,318,in_progress,2024-10-06 14:49:22.000,22,0
144,318,completed,2024-10-07 06:38:43.000,23,1
145,162,in_progress,2024-08-10 03:54:24.000,3,0
145,162,in_progress,2024-09-11 01:34:20.000,13,0
145,162,in_progress,2024-09-18 11:51:39.000,17,0
145,162,in_progress,2024-09-25 16:31:03.000,21,0
145,162,in_progress,2024-10-02 03:38:51.000,22,0
145,53,in_progress,2024-08-08 04:51:44.000,0,0
145,53,in_progress,2024-08-27 14:42:01.000,5,0
145,53,in_progress,2024-09-06 11:57:37.000,7,0
145,53,completed,2024-09-26 06:43:15.000,9,1
145,193,in_progress,2024-09-17 07:51:06.000,0,0
145,193,in_progress,2024-10-04 01:45:23.000,9,0
145,193,in_progress,2024-10-04 14:27:14.000,10,0
145,193,in_progress,2024-10-05 12:01:51.000,11,0
145,193,in_progress,2024-10-07 03:30:29.000,19,0
146,22,in_progress,2024-08-10 12:17:43.000,0,0
146,22,in_progress,2024-08-28 21:24:25.000,4,0
146,22,in_progress,2024-08-29 00:41:15.000,5,0
146,22,completed,2024-09-07 11:21:22.000,9,1
146,353,in_progress,2024-03-03 01:05:37.000,5,0
146,353,completed,2024-09-14 08:03:01.000,6,1
146,253,in_progress,2024-09-24 05:13:35.000,9,0
146,253,in_progress,2024-09-25 02:07:09.000,16,0
146,253,in_progress,2024-09-30 12:25:04.000,17,0
146,253,completed,2024-10-02 11:16:57.000,18,1
147,129,completed,2024-09-26 22:39:35.000,15,1
148,235,in_progress,2024-06-22 05:15:48.000,3,0
148,235,in_progress,2024-09-19 18:54:40.000,24,0
148,235,completed,2024-09-22 06:13:08.000,26,1
149,250,in_progress,2024-09-16 11:24:35.000,8,0
149,250,completed,2024-09-29 08:19:09.000,10,1
151,311,in_progress,2024-04-29 00:15:26.000,1,0
151,311,in_progress,2024-10-07 06:49:27.000,12,0
151,311,completed,2024-10-07 07:44:38.000,14,1
152,205,in_progress,2023-11-28 15:36:41.000,14,0
152,205,in_progress,2024-03-21 22:19:51.000,25,0
152,205,completed,2024-09-25 21:03:42.000,26,1
152,359,in_progress,2024-07-14 21:28:43.000,13,0
152,359,in_progress,2024-09-28 06:39:24.000,17,0
152,359,in_progress,2024-10-04 17:35:12.000,18,0
152,359,in_progress,2024-10-07 06:48:46.000,19,0
152,359,in_progress,2024-10-07 07:54:24.000,20,0
154,116,in_progress,2024-05-27 01:39:16.000,2,0
154,116,completed,2024-06-02 07:23:50.000,6,1
155,135,in_progress,2024-07-14 20:55:50.000,4,0
155,135,in_progress,2024-09-04 14:11:06.000,12,0
155,135,in_progress,2024-09-21 13:12:41.000,23,0
155,135,in_progress,2024-09-25 11:02:20.000,25,0
155,135,completed,2024-10-01 02:27:17.000,26,1
156,12,in_progress,2024-07-28 11:55:55.000,20,0
156,12,in_progress,2024-08-26 17:00:59.000,27,0
156,12,completed,2024-09-16 15:45:28.000,28,1
156,317,in_progress,2023-10-01 09:09:05.000,22,0
156,317,completed,2024-08-10 12:55:03.000,23,1
157,161,in_progress,2023-11-19 04:36:41.000,19,0
157,161,completed,2024-04-15 15:45:41.000,20,1
158,43,in_progress,2024-05-13 02:45:36.000,3,0
158,43,in_progress,2024-09-12 08:58:20.000,17,0
158,43,completed,2024-10-01 15:48:13.000,20,1
159,118,in_progress,2024-01-09 15:18:42.000,6,0
159,118,in_progress,2024-05-27 13:39:25.000,13,0
159,118,in_progress,2024-10-05 14:34:54.000,14,0
159,118,completed,2024-10-05 17:08:33.000,15,1
159,333,in_progress,2024-08-12 10:21:21.000,6,0
159,333,in_progress,2024-08-12 22:08:15.000,8,0
159,333,completed,2024-09-05 01:36:03.000,9,1
159,320,in_progress,2024-09-03 03:45:00.000,1,0
159,320,in_progress,2024-09-28 09:04:03.000,2,0
159,320,completed,2024-10-06 18:35:37.000,11,1
160,107,in_progress,2024-05-10 18:27:20.000,19,0
160,107,completed,2024-09-12 19:36:44.000,20,1
160,273,in_progress,2024-06-27 17:10:18.000,18,0
160,273,completed,2024-08-21 03:23:29.000,20,1
160,34,in_progress,2024-08-15 01:58:35.000,6,0
160,34,in_progress,2024-09-08 09:15:47.000,17,0
160,34,in_progress,2024-09-18 05:09:35.000,22,0
160,34,completed,2024-10-06 11:30:34.000,23,1
161,391,in_progress,2024-09-28 18:29:43.000,4,0
161,391,in_progress,2024-10-01 17:24:22.000,14,0
161,391,in_progress,2024-10-05 18:13:56.000,26,0
161,391,completed,2024-10-06 00:54:55.000,28,1
161,165,in_progress,2024-08-21 18:15:38.000,2,0
161,165,completed,2024-09-12 06:42:18.000,5,1
163,106,in_progress,2023-11-26 09:50:20.000,5,0
163,106,completed,2024-07-16 17:24:37.000,6,1
163,113,in_progress,2024-06-18 23:54:39.000,1,0
163,113,in_progress,2024-08-20 12:05:30.000,3,0
163,113,in_progress,2024-08-30 18:39:03.000,7,0
163,113,in_progress,2024-09-29 03:11:50.000,9,0
163,113,completed,2024-09-30 01:53:40.000,12,1
164,104,in_progress,2023-12-07 23:13:01.000,0,0
164,104,in_progress,2024-03-09 23:45:23.000,8,0
164,104,completed,2024-06-14 12:17:05.000,9,1
166,229,in_progress,2024-08-29 16:32:25.000,6,0
166,229,completed,2024-08-31 12:10:58.000,7,1
166,231,in_progress,2024-05-01 16:42:19.000,0,0
166,231,in_progress,2024-09-19 16:30:59.000,12,0
166,231,in_progress,2024-09-23 20:01:23.000,13,0
166,231,completed,2024-10-04 04:45:27.000,14,1
166,54,in_progress,2023-10-13 21:33:19.000,8,0
166,54,in_progress,2024-05-15 21:10:08.000,9,0
166,54,in_progress,2024-05-20 05:18:05.000,12,0
166,54,in_progress,2024-06-20 14:56:40.000,15,0
166,54,in_progress,2024-07-21 07:01:21.000,19,0
168,171,in_progress,2024-08-27 07:31:24.000,0,0
168,171,in_progress,2024-09-13 02:07:46.000,5,0
168,171,completed,2024-09-19 11:03:26.000,6,1
168,294,in_progress,2023-12-10 09:55:53.000,6,0
168,294,in_progress,2023-12-23 04:36:45.000,9,0
168,294,in_progress,2024-02-21 23:27:41.000,11,0
168,294,completed,2024-03-06 19:24:50.000,15,1
168,190,in_progress,2024-09-18 20:08:38.000,11,0
168,190,completed,2024-10-06 02:58:53.000,22,1
169,129,in_progress,2024-06-06 20:20:07.000,1,0
169,129,in_progress,2024-07-30 23:26:00.000,2,0
169,129,in_progress,2024-08-02 11:55:45.000,9,0
169,129,in_progress,2024-08-05 16:02:52.000,13,0
169,129,in_progress,2024-09-04 10:36:04.000,14,0
169,385,in_progress,2024-09-14 19:27:42.000,19,0
169,385,in_progress,2024-10-03 13:38:36.000,20,0
169,385,in_progress,2024-10-06 07:55:22.000,24,0
169,385,completed,2024-10-06 21:21:59.000,26,1
170,249,completed,2024-09-14 07:58:43.000,24,1
170,265,in_progress,2024-10-03 06:22:59.000,3,0
170,265,in_progress,2024-10-04 16:33:58.000,12,0
170,265,in_progress,2024-10-05 04:05:28.000,19,0
170,265,in_progress,2024-10-07 00:59:47.000,24,0
170,265,completed,2024-10-07 01:23:00.000,26,1
170,88,in_progress,2024-09-27 10:04:08.000,17,0
170,88,in_progress,2024-09-28 19:02:19.000,23,0
170,88,in_progress,2024-10-03 19:34:39.000,24,0
170,88,completed,2024-10-06 11:05:52.000,27,1
173,199,in_progress,2024-09-04 18:46:05.000,3,0
173,199,in_progress,2024-09-27 05:20:46.000,5,0
173,199,in_progress,2024-09-27 08:34:53.000,6,0
173,199,in_progress,2024-10-05 12:35:52.000,10,0
173,199,in_progress,2024-10-06 16:13:29.000,11,0
173,346,in_progress,2024-09-06 00:57:42.000,16,0
173,346,in_progress,2024-09-30 13:20:46.000,17,0
173,346,completed,2024-10-07 07:36:51.000,18,1
174,224,in_progress,2024-07-14 12:17:13.000,3,0
174,224,in_progress,2024-08-06 12:58:37.000,8,0
174,224,in_progress,2024-08-09 16:42:36.000,12,0
174,224,completed,2024-08-29 06:10:04.000,13,1
174,392,completed,2024-04-22 01:59:23.000,6,1
174,228,in_progress,2024-07-05 15:24:47.000,11,0
174,228,in_progress,2024-09-13 10:20:55.000,14,0
174,228,in_progress,2024-09-23 06:14:13.000,18,0
174,228,completed,2024-10-06 10:37:20.000,20,1
175,131,in_progress,2023-07-03 08:05:36.000,3,0
175,131,in_progress,2023-12-18 19:36:43.000,4,0
175,131,in_progress,2024-08-30 07:44:59.000,7,0
175,131,in_progress,2024-09-17 12:28:51.000,11,0
175,131,in_progress,2024-09-29 16:18:19.000,16,0
175,344,in_progress,2024-05-18 07:55:13.000,5,0
175,344,in_progress,2024-09-22 18:22:23.000,14,0
175,344,in_progress,2024-09-28 03:09:24.000,16,0
175,344,in_progress,2024-10-04 18:00:38.000,17,0
175,344,completed,2024-10-05 03:28:13.000,19,1
175,361,in_progress,2024-05-08 00:46:45.000,13,0
175,361,in_progress,2024-06-10 14:06:52.000,14,0
175,361,in_progress,2024-09-04 22:01:07.000,17,0
175,361,in_progress,2024-09-29 13:50:03.000,21,0
175,361,completed,2024-10-05 21:55:46.000,22,1
176,33,in_progress,2024-08-10 14:43:17.000,15,0
176,33,in_progress,2024-09-27 11:27:29.000,19,0
227,334,in_progress,2023-09-07 02:13:47.000,3,0
176,33,completed,2024-09-29 10:43:33.000,22,1
178,246,in_progress,2024-02-03 08:19:23.000,3,0
178,246,in_progress,2024-03-22 12:55:49.000,4,0
178,246,completed,2024-04-16 01:49:04.000,5,1
178,147,in_progress,2024-07-04 01:33:42.000,6,0
178,147,in_progress,2024-07-20 18:41:46.000,7,0
178,147,completed,2024-09-12 07:43:56.000,8,1
178,327,in_progress,2024-07-06 11:54:31.000,7,0
178,327,in_progress,2024-08-01 13:31:58.000,26,0
178,327,in_progress,2024-08-30 03:38:46.000,27,0
178,327,completed,2024-09-20 20:05:03.000,29,1
180,220,in_progress,2023-07-11 14:41:19.000,0,0
180,220,in_progress,2024-07-14 04:56:32.000,1,0
180,220,in_progress,2024-07-21 21:47:41.000,4,0
180,220,in_progress,2024-10-05 09:51:29.000,6,0
180,220,completed,2024-10-05 14:20:29.000,8,1
183,56,in_progress,2024-09-26 12:03:35.000,15,0
183,56,in_progress,2024-10-07 00:12:27.000,20,0
183,56,in_progress,2024-10-07 04:04:19.000,21,0
183,56,in_progress,2024-10-07 05:37:37.000,22,0
183,56,in_progress,2024-10-07 08:11:21.000,24,0
184,322,in_progress,2023-05-09 10:58:13.000,11,0
184,322,in_progress,2024-01-16 03:01:18.000,16,0
184,322,completed,2024-07-26 09:23:50.000,20,1
184,89,in_progress,2024-01-10 04:55:32.000,2,0
184,89,in_progress,2024-02-11 07:35:21.000,5,0
184,89,completed,2024-04-17 18:16:58.000,6,1
185,59,in_progress,2024-05-05 01:02:13.000,4,0
185,59,in_progress,2024-07-30 06:18:11.000,13,0
185,59,in_progress,2024-10-06 19:50:29.000,14,0
185,59,completed,2024-10-07 07:52:26.000,17,1
185,339,in_progress,2024-09-15 16:34:53.000,13,0
185,339,in_progress,2024-09-27 02:30:01.000,24,0
185,339,completed,2024-10-03 01:09:50.000,25,1
185,269,in_progress,2024-08-10 07:00:16.000,12,0
185,269,in_progress,2024-08-18 17:51:23.000,24,0
185,269,completed,2024-09-05 15:12:32.000,25,1
186,346,in_progress,2024-06-23 02:30:15.000,16,0
186,346,in_progress,2024-08-13 22:08:52.000,17,0
186,346,completed,2024-10-02 21:16:22.000,18,1
187,318,in_progress,2024-03-24 21:23:01.000,22,0
187,318,completed,2024-06-29 05:07:16.000,23,1
187,328,in_progress,2024-07-23 17:35:08.000,7,0
187,328,in_progress,2024-09-04 19:03:02.000,9,0
187,328,completed,2024-09-23 04:02:38.000,17,1
188,154,in_progress,2024-09-10 16:18:31.000,11,0
188,154,completed,2024-09-19 21:48:07.000,27,1
188,80,in_progress,2024-10-02 11:26:12.000,17,0
188,80,in_progress,2024-10-05 08:02:04.000,20,0
188,80,completed,2024-10-07 07:23:45.000,24,1
190,309,in_progress,2024-09-21 15:39:32.000,3,0
190,309,completed,2024-09-25 15:22:30.000,11,1
191,147,in_progress,2024-08-30 09:57:37.000,1,0
191,147,in_progress,2024-09-07 23:49:47.000,4,0
191,147,in_progress,2024-09-27 00:08:21.000,5,0
191,147,completed,2024-09-29 03:13:45.000,8,1
191,360,in_progress,2024-03-07 06:38:42.000,5,0
191,360,in_progress,2024-10-04 23:32:05.000,11,0
191,360,completed,2024-10-05 20:01:42.000,19,1
191,267,in_progress,2024-09-15 04:41:41.000,19,0
191,267,in_progress,2024-09-28 02:05:42.000,21,0
191,267,in_progress,2024-10-04 20:46:50.000,22,0
191,267,completed,2024-10-05 16:26:04.000,23,1
193,171,in_progress,2024-02-05 04:09:39.000,5,0
193,171,completed,2024-08-04 21:20:59.000,6,1
193,201,in_progress,2024-10-04 23:13:46.000,4,0
193,201,in_progress,2024-10-05 19:15:31.000,9,0
193,201,completed,2024-10-07 00:20:52.000,10,1
193,312,in_progress,2024-05-21 15:01:07.000,12,0
193,312,in_progress,2024-06-24 13:25:58.000,13,0
193,312,in_progress,2024-10-03 01:26:56.000,14,0
193,312,completed,2024-10-06 17:40:49.000,15,1
194,225,in_progress,2024-09-25 20:34:01.000,2,0
194,225,in_progress,2024-10-04 23:22:54.000,15,0
194,225,in_progress,2024-10-06 05:54:32.000,25,0
194,225,in_progress,2024-10-07 04:57:57.000,26,0
194,225,completed,2024-10-07 08:12:18.000,27,1
194,249,in_progress,2024-08-07 07:38:46.000,0,0
194,249,in_progress,2024-09-16 16:36:45.000,22,0
194,249,completed,2024-09-19 10:48:40.000,24,1
195,278,in_progress,2024-10-01 23:13:31.000,20,0
195,278,in_progress,2024-10-04 08:56:03.000,23,0
195,278,completed,2024-10-05 08:44:15.000,26,1
196,27,in_progress,2024-04-28 12:36:31.000,14,0
196,27,in_progress,2024-07-14 04:38:18.000,20,0
196,27,completed,2024-08-14 02:59:47.000,22,1
196,19,in_progress,2024-09-06 17:21:59.000,2,0
196,19,in_progress,2024-09-23 19:21:56.000,23,0
196,19,in_progress,2024-09-24 18:46:08.000,25,0
196,19,completed,2024-09-27 22:35:51.000,26,1
199,102,in_progress,2023-08-08 13:05:14.000,11,0
199,102,in_progress,2024-05-04 10:56:55.000,19,0
199,102,in_progress,2024-06-12 01:57:40.000,20,0
199,102,in_progress,2024-09-17 14:22:15.000,21,0
199,102,completed,2024-09-26 05:10:07.000,22,1
199,356,in_progress,2024-06-01 03:33:41.000,14,0
199,356,in_progress,2024-08-23 00:17:45.000,16,0
199,356,completed,2024-08-31 18:55:12.000,19,1
200,329,in_progress,2024-10-07 04:32:32.000,14,0
200,329,in_progress,2024-10-07 07:01:28.000,16,0
200,329,in_progress,2024-10-07 08:24:31.000,22,0
200,329,completed,2024-10-07 08:36:22.000,23,1
200,189,in_progress,2024-07-22 17:44:55.000,5,0
200,189,in_progress,2024-08-20 07:17:20.000,8,0
200,189,in_progress,2024-08-20 14:40:01.000,25,0
200,189,in_progress,2024-09-26 05:17:56.000,28,0
200,189,completed,2024-09-26 06:00:12.000,30,1
202,310,completed,2024-04-26 12:51:02.000,5,1
202,233,in_progress,2024-01-16 11:17:03.000,9,0
202,233,completed,2024-02-21 16:11:39.000,19,1
202,215,in_progress,2024-09-22 01:41:51.000,23,0
202,215,in_progress,2024-09-30 23:52:18.000,24,0
202,215,in_progress,2024-10-06 23:28:49.000,25,0
202,215,completed,2024-10-06 23:34:12.000,28,1
203,371,in_progress,2024-08-04 14:10:00.000,11,0
203,371,in_progress,2024-09-04 01:43:07.000,16,0
203,371,in_progress,2024-09-20 13:42:42.000,19,0
203,371,in_progress,2024-09-22 09:56:26.000,23,0
203,371,in_progress,2024-09-28 11:45:17.000,24,0
203,199,in_progress,2024-10-04 00:22:46.000,1,0
203,199,in_progress,2024-10-04 02:42:37.000,3,0
227,334,in_progress,2023-12-24 19:56:26.000,4,0
203,199,completed,2024-10-05 02:03:17.000,12,1
204,372,completed,2024-10-06 13:54:37.000,13,1
204,254,in_progress,2024-09-21 14:58:46.000,21,0
204,254,in_progress,2024-09-29 17:57:21.000,24,0
204,254,completed,2024-10-01 19:00:05.000,26,1
206,112,in_progress,2024-08-17 01:14:19.000,6,0
206,112,in_progress,2024-10-04 03:15:50.000,12,0
206,112,completed,2024-10-05 02:16:31.000,22,1
207,305,in_progress,2024-06-17 20:29:36.000,7,0
207,305,in_progress,2024-10-06 17:14:37.000,20,0
207,305,completed,2024-10-06 20:36:02.000,24,1
207,33,in_progress,2024-07-10 21:54:16.000,21,0
207,33,completed,2024-08-07 19:11:44.000,22,1
207,100,in_progress,2023-10-21 05:16:07.000,7,0
207,100,in_progress,2024-07-19 16:31:06.000,14,0
207,100,completed,2024-08-16 23:32:10.000,15,1
208,338,in_progress,2024-08-28 23:45:49.000,29,0
208,338,completed,2024-10-05 09:13:30.000,30,1
211,180,in_progress,2024-10-01 06:32:20.000,18,0
211,180,in_progress,2024-10-04 02:41:24.000,20,0
211,180,completed,2024-10-05 05:30:32.000,21,1
211,3,in_progress,2024-10-05 15:38:17.000,0,0
211,3,completed,2024-10-06 14:41:03.000,13,1
211,193,in_progress,2024-09-25 07:46:40.000,3,0
211,193,in_progress,2024-09-25 11:31:05.000,13,0
211,193,in_progress,2024-10-05 12:45:18.000,14,0
211,193,in_progress,2024-10-06 06:30:06.000,17,0
211,193,in_progress,2024-10-06 19:49:42.000,19,0
213,211,in_progress,2024-06-11 01:08:29.000,28,0
213,211,completed,2024-08-07 07:13:21.000,29,1
213,318,in_progress,2024-02-05 16:37:42.000,20,0
213,318,in_progress,2024-07-25 19:53:53.000,22,0
213,318,completed,2024-08-26 15:54:42.000,23,1
